now crawling 本月风险企业关注类预警提示
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内重要股东有变动'), ('entName', '绍兴市上虞东林针织品有限公司'), ('name', '企业股东变更'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市亿祺竹制品厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市千杯香茶叶经营部'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市崧厦镇建苗大理石厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市丰惠镇章其良手套加工厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市崧厦镇万松水泥制品厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市崧厦镇同阳伞厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市合悦贸易有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞区东关街道任万兴发光二极管厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市崧厦镇佳通水泥制品厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市崧厦镇国娟塑料模具加工厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市上浦燕江烟具加工厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市力合电子商务有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市丁宅丰源纸制品厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞茂源工业设备安装有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞区曹娥街道建威液压机械修理厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市崧厦镇舜隆伞配件厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市舜华园艺有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞谢塘镇飞燕制笔厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市崧厦镇冠达伞厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞小越镇顺和电动车修理部'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市小越镇宁能机械配件厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市越通金属制品有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞玉峰环保有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市嵊艺图文制作中心'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市曹娥街道尧生灯具配件加工店'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市贝艺伞业有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞区江雅施救服务部'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞区曹娥街道冬梅建材经营部'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市增能贸易有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞春晓农副产品有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市道墟海苗线切割加工店'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞区尚丰服装加工厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市一笑电子游艺厅'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市高汇贸易有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市万鼎电器有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市颖泰建材有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '浙江中聚塑料配件有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市小越镇联星金属制品加工厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市小越镇盛泉模具厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '浙江平贰实业有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴上虞雷雅商贸有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市万和酒店'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴上虞龙冠装饰工程有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市东锦印刷器材厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市吉能燃气设备有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市马丁金属材料有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞伟通汽车销售服务有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市谢塘镇金裕建筑材料经营部'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市江安包装制品有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞区百官宏日房产中介所'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市崧厦镇冰梅小吃店'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市至信企业管理咨询有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞区曹娥街道纺器工艺车木厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴上虞梓慧服装厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市永积豆浆店'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴上虞鑫诚汽贸有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市丁宅舜凯办公家具厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市金牛饭店'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市奥凯快餐店'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞天悦商贸有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市道墟镇卫木服装厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市回之味饭店'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市赣虞土菜馆'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市汤浦金信包装厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞澳兴进出口有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴上虞小越镇胜江金属制品厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市小越镇钻虎五金厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞虞东车辆服务有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞区经济开发区钱塘一品茶庄'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞小湘汇饭店'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞区东关街道阿忠土菜馆'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴上虞闽东活性炭有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞宏远包装有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞晟思源玻璃制品有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞林源花卉有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴上虞东斌贸易有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴上虞一方建设有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞区骆仙建材有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞可卡服饰有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴上虞泓洲投资管理有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴晓汇投资管理合伙企业（有限合伙）'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市东关木材商店燃料部'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市丰惠供销商业总店第二门市部'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市丰惠供销商业总店批发部'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市丰惠供销商业总店第三门市部'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市强国装潢工程有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市强国物资有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市兴升玻璃制品有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市五洲照明电器有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市长城工贸有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市合成洗涤剂厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市航空不锈钢制品厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市坤荣实验纺机厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市龙江影视灯具设备厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市矿山运输机械配件厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江闰土股份有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江晶盛机电股份有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '中国移动通信集团浙江有限公司上虞分公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江多元房地产发展有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江阳光照明电器集团股份有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江龙盛集团股份有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞东林针织品有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞辉煌线业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞沃尔特服饰有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江东正针织有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江华腾制衣有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江科达照明有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江华孚色纺有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴上虞杭协热电有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞永和旅游开发有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴柏联精密管有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞大东南照明有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '昶和纤维（绍兴）有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞新龙德餐具制造有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞新三衫针织有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江佳鑫铜业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江金昊特种纤维有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞颖泰精细化工有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江嘉利珂钴镍材料有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江俏尔婷婷服饰有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴三亚巾业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江华旭电器有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江保圣科技有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '新时代集团浙江新能源材料有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江美诺华药物化学有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴诚丰泡棉有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江瑞华化工有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞信融小额贷款股份有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江中邮普泰移动通信设备有限公司绍兴分公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江虹达染整有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '绍兴市上虞舜联化工有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞银邦劳保用品有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江昆隆毛绒制品有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '浙江正元袜业有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '最近1年内有欠费'), ('entName', '上虞柯耐克针纺制品有限公司'), ('name', '其他部门欠费'), ('dtCreateDate', '2017-06-20')])
