now crawling 本月风险企业提示类预警提示
OrderedDict([('smy_dt', '2017-06-20'), ('content', '普通股东有变动'), ('entName', '浙江亚厦装饰股份有限公司'), ('name', '企业股东变更'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴上虞梁祝茶庄'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞星源灯具有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区水处理发展有限责任公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴上虞董达针织服装厂'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江联丰空调设备有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江联丰制冷机有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区兴驿铝业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官新一佳休闲娱乐城'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴协源铜业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞民丰色浆涂料有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞经济开发区投资开发有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江锡仪试验机制造有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞霞光涂料有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴舜丰酿酒有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江明生新材料有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞天宝伞业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市兴达植物油脂厂'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江金立源药业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市章镇华舜粮油制品厂'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江亨威伞业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市新三源酒店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江凯德建设有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞交通旅游有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞香素斋食品厂'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '中国电信股份有限公司上虞分公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴创意防火设备有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江林江化工股份有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区风云网吧'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞嘉利盛助剂工业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区丰惠镇葛记米酒作坊'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江永祥合成材料有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江舜元建设有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞三维化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴上虞成先园林绿化工程有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴上虞昌隆化工实验仪器有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区盖北盖山蔬菜厂'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江汇德隆染化有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴健益医疗器械有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区成英腌腊食品厂'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江新赛科药业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴上虞舜宝茶业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞经济开发区东来顺餐厅'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区曹娥街道博客园网吧'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江永润机械附件有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区驿亭白马湖钓鱼台饭店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市舜达种业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江埃克盛化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞美中印染有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞经济开发区厢味快餐店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴上虞宏炜伞业配件厂'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴恒盛蛋业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞舜达制管有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区下管奇龙副食品商店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江化工院科技有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区金雨伞业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴大通范师傅绿色食品有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市章镇厉伟摩托车修理店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞经济开发区胖师傅快餐店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞经济开发区龙开网吧'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴上虞经济开发区越秀美食店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道联盟路食品商店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区水利建设发展有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市舜泉饮用水厂'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区东关建华酒府'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上海汉堡小子绍兴上虞经济开发区舜杰加盟店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江震元医药连锁有限公司上虞健康药店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江舜禾煤化有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞经济开发区孔雀宫休闲中心'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江星鹏铜材集团有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴上虞诗佳食品有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞天宇庆典广告有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市碧池桑拿有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞盛达铜业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区章镇镇伟安日杂品店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴恒大管桩有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市东关街道章龙娟熟食店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市汉易堂生物工程有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市曹娥街道幸运星网吧'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞经济开发区极限网吧'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞经济开发区自由岛网吧'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区章镇镇佳佳许林食品厂'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市美之健美生活馆'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道恒利副食品小店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞诚龙休闲俱乐部有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道星域时空网吧'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区壹家大酒店有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区东关道墟照相分店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官街道恒利礼品店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区东关胜利综合商店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区驿亭镇布咔网吧'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官街道新华氏礼品店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市小越厨具商店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官金色酒家'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官希西美容会所'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴上虞鑫丰物资有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官农贸市场晓丽副食品商店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官街道君君理发店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江宏丰建筑工程有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区天然气有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官街道二甲副食品商店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴成功义齿有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市日峰照明电器有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江震元医药连锁有限公司道墟药店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市天香茶叶有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区汤浦虞舜大酒店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江上百贸易有限公司一百药店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官明达眼镜店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区经济开发区百合宫足浴店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区皂湖兽药经营部'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官红一品快餐店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江金航路桥工程有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞城中村改造投资开发有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江金晨建设有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江上虞农发园林工程有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞经济开发区大众客房'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江荣企医疗科技有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官凌波理发店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江迪森园林工程有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官街道好家园快餐店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞兴安加油站有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市花都俱乐部'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区汤浦星鹏新村购物中心'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道桂花礼品店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区章镇镇阿涛超市'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官全家福老汤面馆'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市东关新天地美容美发店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区崧厦镇许赛君理发店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞东园茶业有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区丁宅心雨苗木场'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞经济开发区阿德小吃店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官街道凯柒网吧'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴上虞小越镇阿君理发店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞经济开发区舜秀点心店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江飞剑化工有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官梁祝梦理容院'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市丰惠镇老县城食品经营部'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官街道爱兰粮油店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市东关街道佳佳小卖部'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区东关藕云粮油店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官金元宾馆'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴上虞阳光药品零售有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官街道顺风旅馆'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江贝斯特锅炉压力容器有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞金鑫佳美齿科配制中心'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道吕庄美食店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区东关大光明眼镜店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官街道多缘快餐店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市小越市场爱莲豆制品摊'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市崧厦佳佳理发店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区汤浦彩娟百货商店'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '浙江春晖固废处理有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞日报有限公司'), ('name', '证照过期'), ('dtCreateDate', '2017-05-31')])
